Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
High Marks Barn,22/08/2016,73,U1,,20160827_044603.wav,0,0,3.357,0_20160827_044603_000,27/08/2016,04:46:03,4,16:46:03,16,RHFE,18,18,0.765469,,18,81.517,0.87,12.187,82.883,80.29,81.66,106.755,81.703,0.32,146.21,11.967,9.43,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_051947.wav,0,0,3.567,0_20160827_051947_000,27/08/2016,05:19:47,5,17:19:47,17,RHFE,18,18,0.680168,,19,81.216,0.81,17.123,82.91,79.563,81.445,107.756,81.441,0.91,-17.775,14,7.44,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_021005.wav,0,0,3.127,0_20160826_021005_000,26/08/2016,02:10:05,2,14:10:05,14,RHFE,18,18,0.626129,,18,81.249,1.4,19.802,82.357,78.143,81.252,86.83,81.192,0.635,-46.322,19.674,24.89,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_020644.wav,0,0,3.757,0_20160825_020644_000,25/08/2016,02:06:44,2,14:06:44,14,RHFE,18,18,0.707644,,19,81.661,8.6,10.606,82.955,80.051,81.839,131.566,81.833,0.752,-97.725,10.385,9.06,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_223232.wav,0,0,2.984,0_20160826_223232_000,26/08/2016,22:32:32,22,10:32:32,10,RHFE,18,18,0.6941,,18,81.051,0.41,17.821,82.556,79.408,81.146,98.187,81.207,0.708,-82.746,17.563,11.59,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_050910.wav,0,0,3.057,0_20160827_050910_000,27/08/2016,05:09:10,5,17:09:10,17,RHFE,19,19,0.635168,,19,82.05,0.7,24.726,83.266,78.875,82.114,114.639,81.964,0.619,122.995,24.47,18.04,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_030509.wav,0,0,2.017,0_20160825_030509_000,25/08/2016,03:05:09,3,15:05:09,15,RHFE,4,4,0.777544,,4,80.612,4.98,6.539,82.483,80,81.003,75.374,81.454,0.123,221.627,6.477,3.69,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_014608.wav,0,0,3.325,0_20160827_014608_000,27/08/2016,01:46:08,1,13:46:08,13,RHFE,19,19,0.752727,,20,81.447,0.66,11.974,82.885,79.698,81.604,82.397,81.658,2.778,61.145,11.833,10.61,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_022327.wav,0,0,3.716,0_20160825_022327_000,25/08/2016,02:23:27,2,14:23:27,14,RHFE,19,19,0.677446,,20,81.491,0.89,22.685,82.922,78.872,81.641,109.461,81.612,3.524,67.777,22.52,14.62,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_040615.wav,0,0,3.759,0_20160829_040615_000,29/08/2016,04:06:15,4,16:06:15,16,RHFE,19,19,0.68794,,19,81.781,0.7,18.031,83.084,79.866,81.992,110.675,82.043,0.197,-219.063,17.84,6.04,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_232535.wav,0,0,2.253,0_20160829_232535_000,29/08/2016,23:25:35,23,11:25:35,11,RHFE,3,3,0.671412,,4,81.862,2.09,27.091,83.555,78.817,81.787,137.632,82.288,3.545,272.862,24.961,1.13,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_042452.wav,0,0,4.188,0_20160829_042452_000,29/08/2016,04:24:52,4,16:24:52,16,RHFE,19,19,0.661306,,20,81.241,1.54,23.774,82.758,79.058,81.593,147.214,81.612,3.308,45.542,23.625,22.74,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_012432.wav,0,0,2.761,0_20160826_012432_000,26/08/2016,01:24:32,1,13:24:32,13,RHFE,19,19,0.595823,,19,80.574,0.07,9.374,82.023,77.486,80.633,87.172,80.582,0.252,-72.93,9.331,13.32,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_052006.wav,0,0,9.165,0_20160827_052006_000,27/08/2016,05:20:06,5,17:20:06,17,RHFE,62,33,0.075558,PIPI;MYBR;PIPY,67,64.295,-3.51,10.61,72.541,61.996,65.323,113.708,64.38,1.218,254.855,10.058,85.71,1,RHFE PIPI
High Marks Barn,22/08/2016,73,U1,,20160826_045949.wav,0,0,3.475,0_20160826_045949_000,26/08/2016,04:59:49,4,16:59:49,16,RHFE,20,20,0.666027,,21,81.896,-1.2,18.337,82.991,79.401,81.786,97.314,81.702,1.995,2.702,17.778,13.02,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_051833.wav,0,0,4.957,0_20160827_051833_000,27/08/2016,05:18:33,5,17:18:33,17,RHFE,47,47,0.659092,,48,81.928,1.31,20.172,83.391,79.625,82.109,82.154,82.142,1.291,133.811,20.064,32.79,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_050217.wav,0,0,3.681,0_20160826_050217_000,26/08/2016,05:02:17,5,17:02:17,17,RHFE,20,20,0.697274,,20,81.372,0.41,14.418,82.728,79.067,81.425,107.865,81.534,0.877,58.903,14.348,10.94,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_045201.wav,0,0,3.58,0_20160827_045201_000,27/08/2016,04:52:01,4,16:52:01,16,RHFE,20,20,0.668784,,20,81.655,0.32,17.135,83.186,79.953,81.936,101.818,82.119,0.505,182.253,16.886,10.7,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_023317.wav,0,0,2.371,0_20160825_023317_000,25/08/2016,02:33:17,2,14:33:17,14,RHFE,3,3,0.818887,,3,80.86,0.26,13.548,82.211,79.477,80.972,165.742,81.11,0.263,149.54,11.458,1.45,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_014252.wav,0,0,2.533,0_20160827_014252_000,27/08/2016,01:42:52,1,13:42:52,13,RHFE,20,20,0.699528,,20,81.281,-0.13,12.465,82.758,79.769,81.434,121.965,81.49,0.404,-191.679,12.333,10.65,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160824_032430.wav,0,0,2.019,0_20160824_032430_000,24/08/2016,03:24:30,3,15:24:30,15,RHFE,3,3,0.810977,,3,80.544,0.63,7.709,82.211,79.216,80.45,46.584,80.283,0.297,-78.191,7.609,1.86,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_020816.wav,0,0,2.468,0_20160829_020816_000,29/08/2016,02:08:16,2,14:08:16,14,RHFE,20,20,0.738907,,20,81.479,0.78,5.641,82.623,79.598,81.535,63.888,81.733,0.271,-34.407,5.427,5.8,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_003529.wav,0,0,5.912,0_20160827_003529_000,27/08/2016,00:35:29,0,12:35:29,12,RHFE,49,49,0.692603,,50,82.035,1.73,13.006,83.339,79.64,82.097,81.348,82.058,0.912,40.684,12.877,14.88,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_051850.wav,0,0,2.657,0_20160827_051850_000,27/08/2016,05:18:50,5,17:18:50,17,RHFE,20,20,0.684554,,20,81.313,8.03,12.714,82.965,78.984,81.605,57.612,81.745,0.299,-138.859,12.441,7.69,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160823_024033.wav,0,0,3.024,0_20160823_024033_000,23/08/2016,02:40:33,2,14:40:33,14,RHFE,20,20,0.652309,,20,82.369,0.29,17.195,83.396,79.13,82.184,88.192,82.327,0.359,-259.167,17.129,15.39,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_052028.wav,0,0,2.733,0_20160827_052028_000,27/08/2016,05:20:28,5,17:20:28,17,RHFE,21,21,0.709657,,21,81.722,-7.43,16.388,82.866,79.208,81.601,109.199,81.257,1.177,-29.206,15.942,6.82,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_042454.wav,0,0,3.557,0_20160827_042454_000,27/08/2016,04:24:54,4,16:24:54,16,RHFE,21,21,0.686679,,22,81.917,1.21,14.465,83.171,79.18,81.912,103.501,82.121,0.765,36.731,14.434,15.25,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_024507.wav,0,0,2.471,0_20160827_024507_000,27/08/2016,02:45:07,2,14:45:07,14,RHFE,21,21,0.663274,,21,80.976,-1.14,21.63,82.18,78.348,80.914,110.96,80.759,1.444,107.9,19.863,23.35,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_051400.wav,0,0,3.063,0_20160827_051400_000,27/08/2016,05:14:00,5,17:14:00,17,RHFE,21,21,0.714051,,21,80.947,0.7,19.554,82.341,77.914,81.062,102.102,81.143,0.693,0.771,18.848,8.1,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_011612.wav,0,0,3.081,0_20160827_011612_000,27/08/2016,01:16:12,1,13:16:12,13,RHFE,21,21,0.652359,,21,82.535,-1.74,11.289,83.734,80.765,82.476,99.668,82.41,0.072,61.444,10.998,9.77,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_021152.wav,0,0,3.793,0_20160825_021152_000,25/08/2016,02:11:52,2,14:11:52,14,RHFE,21,21,0.623228,,21,82.088,2.89,18.384,83.28,78.425,82.099,94.826,81.9,0.756,-317.627,18.338,8.05,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_033045.wav,0,0,3.065,0_20160827_033045_000,27/08/2016,03:30:45,3,15:30:45,15,RHFE,21,21,0.763944,,22,82.03,1.03,12.256,83.208,79.609,81.976,96.015,81.968,0.877,103,11.863,8.22,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_045252.wav,0,0,3.945,0_20160829_045252_000,29/08/2016,04:52:52,4,16:52:52,16,RHFE,21,21,0.773483,,21,80.549,2.71,5.904,81.816,79.262,80.661,164.175,80.942,0.694,7.716,5.872,7.26,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_050232.wav,0,0,3.52,0_20160826_050232_000,26/08/2016,05:02:32,5,17:02:32,17,RHFE,21,21,0.685908,,22,81.391,1.58,25.472,82.613,77.097,81.404,98.159,81.201,0.845,-80.249,25.052,11.83,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_221549.wav,0,0,3.819,0_20160829_221549_000,29/08/2016,22:15:49,22,10:15:49,10,RHFE,22,22,0.741053,,22,81.728,0.77,13.274,83.16,79.746,81.87,91.264,81.926,0.738,58.536,13.253,6.19,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_024519.wav,0,0,3.319,0_20160827_024519_000,27/08/2016,02:45:19,2,14:45:19,14,RHFE,22,22,0.654851,,22,80.822,-0.54,25.432,81.999,78.143,80.861,106.509,80.638,0.517,50.854,24.629,19.03,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_020801.wav,0,0,3.833,0_20160826_020801_000,26/08/2016,02:08:01,2,14:08:01,14,RHFE,23,23,0.683709,,23,81.908,1.51,9.174,83.429,80.124,82.117,98.242,82.128,0.349,14.816,8.987,12.54,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_051904.wav,0,0,3.311,0_20160827_051904_000,27/08/2016,05:19:04,5,17:19:04,17,RHFE,23,23,0.619775,,24,81.375,-0.35,19.701,83.012,79.281,81.554,94.46,81.414,1.345,-125.433,19.381,12.94,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_045759.wav,0,0,2.228,0_20160829_045759_000,29/08/2016,04:57:59,4,16:57:59,16,RHFE,2,2,0.791965,,2,80.816,0.32,18.357,81.667,75.609,80.734,233.504,80.816,0.124,-221.932,18.301,0.51,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160824_001738.wav,0,0,3.276,0_20160824_001738_000,24/08/2016,00:17:38,0,12:17:38,12,RHFE,23,23,0.691488,,24,81.409,0.3,16.283,82.613,78.543,81.415,83.775,81.28,1.629,91.333,16.002,10.88,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_011617.wav,0,0,3.191,0_20160827_011617_000,27/08/2016,01:16:17,1,13:16:17,13,RHFE,23,23,0.733979,,23,81.468,0.89,9.834,82.762,80.106,81.626,80.298,81.767,0.156,45.779,9.821,17,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_035508.wav,0,0,3.311,0_20160829_035508_000,29/08/2016,03:55:08,3,15:55:08,15,RHFE,24,24,0.674924,,24,81.623,-0.79,10.927,82.823,79.721,81.621,67.669,81.521,0.264,-55.575,10.844,9.39,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_021532.wav,0,0,6.164,0_20160825_021532_000,25/08/2016,02:15:32,2,14:15:32,14,RHFE,24,24,0.638496,,25,81.586,0.63,18.832,82.983,78.725,81.667,184.879,81.687,0.994,16.832,18.463,20.27,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_051120.wav,0,0,3.816,0_20160826_051120_000,26/08/2016,05:11:20,5,17:11:20,17,RHFE,24,24,0.702104,,24,81.827,-0.03,18.099,83.066,78.413,81.896,110.835,81.692,0.908,1.75,18.066,12.63,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_015431.wav,0,0,3.519,0_20160825_015431_000,25/08/2016,01:54:31,1,13:54:31,13,RHFE,24,24,0.728384,,25,81.951,7.92,9.134,83.343,80.611,82.058,137.257,82.228,0.663,53.332,8.967,11.04,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_045832.wav,0,0,3.743,0_20160826_045832_000,26/08/2016,04:58:32,4,16:58:32,16,RHFE,24,24,0.612066,,24,81.488,-2.35,18.91,82.778,77.808,81.64,81.717,81.343,0.517,68.274,18.616,28.33,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160828_222401.wav,0,0,3.473,0_20160828_222401_000,28/08/2016,22:24:01,22,10:24:01,10,RHFE,24,24,0.706916,,24,81.682,0.8,21.128,82.958,79.045,81.742,63.585,81.722,0.33,24.306,20.945,10.95,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_022750.wav,0,0,3.868,0_20160826_022750_000,26/08/2016,02:27:50,2,14:27:50,14,RHFE,25,25,0.65628,,25,82.423,-0.01,17.351,83.877,81.058,82.628,156.505,82.669,0.247,71.452,17.328,14.89,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_045416.wav,0,0,6.796,0_20160826_045416_000,26/08/2016,04:54:16,4,16:54:16,16,RHFE,71,69,0.601079,PIPI;MYNA,73,81.593,0.62,10.225,82.994,79.609,81.741,81.909,81.915,0.82,-118.619,10.189,32.81,1,RHFE RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_024540.wav,0,0,3.487,0_20160827_024540_000,27/08/2016,02:45:40,2,14:45:40,14,RHFE,25,25,0.595601,,26,80.49,-0.95,22.31,81.753,77.774,80.479,112.359,80.366,1.908,-72.228,21.795,28.88,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_050256.wav,0,0,3.935,0_20160826_050256_000,26/08/2016,05:02:56,5,17:02:56,17,RHFE,25,25,0.678706,,25,81.928,4.41,17.927,83.467,80.829,82.17,101.608,82.297,0.933,74.15,16.956,10.74,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_024531.wav,0,0,3.673,0_20160827_024531_000,27/08/2016,02:45:31,2,14:45:31,14,RHFE,26,26,0.658565,,26,81.105,-0.87,17.333,82.109,77.078,80.763,132.786,80.768,0.563,-121.362,17.211,16.13,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_230122.wav,0,0,3.303,0_20160826_230122_000,26/08/2016,23:01:22,23,11:01:22,11,RHFE,27,27,0.679773,,27,81.338,0.15,23.815,82.432,79.046,81.427,74.014,81.342,0.593,97.422,23.665,8.96,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160824_002417.wav,0,0,3.531,0_20160824_002417_000,24/08/2016,00:24:17,0,12:24:17,12,RHFE,27,27,0.752739,,29,82.171,1.15,11.481,83.35,80.3,82.186,61.713,82.149,0.542,108.35,11.422,9.2,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_045547.wav,0,0,6.319,0_20160826_045547_000,26/08/2016,04:55:47,4,16:55:47,16,RHFE,80,80,0.595538,,81,82.655,0.83,12.184,83.925,79.653,82.71,76.959,82.833,0.427,-82.825,11.779,24.49,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_014112.wav,0,0,3.191,0_20160826_014112_000,26/08/2016,01:41:12,1,13:41:12,13,RHFE,27,23,0.341079,PIPI,27,76.47,5.09,12.49,78.013,74.82,76.533,87.948,76.653,0.543,188.047,11.763,10.19,1,RHFE PIPI
High Marks Barn,22/08/2016,73,U1,,20160825_021106.wav,0,0,3.259,0_20160825_021106_000,25/08/2016,02:11:06,2,14:11:06,14,RHFE,27,27,0.751661,,27,81.497,0.78,8.806,83.159,79.905,81.765,82.351,81.81,0.386,4.865,8.337,9.3,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_050404.wav,0,0,2.767,0_20160826_050404_000,26/08/2016,05:04:04,5,17:04:04,17,RHFE,27,27,0.684343,,27,81.628,0.93,15.254,82.984,80.011,81.644,91.592,81.654,0.654,-50.974,14.892,14.19,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_045805.wav,0,0,3.745,0_20160826_045805_000,26/08/2016,04:58:05,4,16:58:05,16,RHFE,29,29,0.692786,,30,82.239,-0.69,19.301,83.271,78.808,82.066,108.478,81.855,1.442,18.471,19.02,15,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_050948.wav,0,0,2.993,0_20160826_050948_000,26/08/2016,05:09:48,5,17:09:48,17,RHFE,29,29,0.72215,,29,81.965,-2.35,14.048,83.264,80.118,81.967,99.126,81.856,0.342,119.255,13.897,15.43,1,RHFE RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_051012.wav,0,0,4.211,0_20160826_051012_000,26/08/2016,05:10:12,5,17:10:12,17,RHFE,29,29,0.609881,,29,82.111,0.82,17.396,83.657,80.306,82.157,145.284,82.267,0.595,38.177,16.719,19.75,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_003644.wav,0,0,3.753,0_20160827_003644_000,27/08/2016,00:36:44,0,12:36:44,12,RHFE,29,29,0.610065,,29,82.111,-4.43,23.152,83.176,77.598,82.016,90.333,81.804,0.861,-101.695,22.79,19.84,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_024607.wav,0,0,3.528,0_20160827_024607_000,27/08/2016,02:46:07,2,14:46:07,14,RHFE,30,30,0.729286,,30,80.799,0.38,14.122,81.906,78.338,80.719,90.475,80.798,0.234,-123.287,13.231,19.67,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_020920.wav,0,0,4.081,0_20160825_020920_000,25/08/2016,02:09:20,2,14:09:20,14,RHFE,31,31,0.650362,,31,82.162,-0.71,6.875,83.329,80.343,82.196,96.468,82.199,0.151,-198.401,6.824,15.38,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_045556.wav,0,0,4.105,0_20160826_045556_000,26/08/2016,04:55:56,4,16:55:56,16,RHFE,31,31,0.693061,,32,82.195,-0.31,16.831,83.515,80.12,82.142,98.361,82.099,1.578,122.438,16.462,12.28,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_034933.wav,0,0,3.181,0_20160829_034933_000,29/08/2016,03:49:33,3,15:49:33,15,RHFE,31,31,0.729438,,32,81.836,-1.7,12.141,83.12,79.356,81.822,89.055,81.715,1.016,14.176,11.427,12.56,1,RHFE RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_020934.wav,0,0,4.483,0_20160825_020934_000,25/08/2016,02:09:34,2,14:09:34,14,RHFE,35,35,0.65967,,35,82.038,-0.13,15.633,83.603,78.407,82.127,123.606,81.917,0.581,-209.993,14.741,16.04,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_050145.wav,0,0,5.773,0_20160826_050145_000,26/08/2016,05:01:45,5,17:01:45,17,RHFE,36,36,0.641643,,37,81.932,3.38,22.485,83.31,78.827,82.034,110.43,82.062,1.122,-137.108,21.901,22.12,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_034657.wav,0,0,6.436,0_20160829_034657_000,29/08/2016,03:46:57,3,15:46:57,15,RHFE,36,36,0.644845,,36,82.402,1.47,19.049,83.822,80.535,82.541,130.189,82.69,0.329,-16.918,17.864,26.11,1,RHFE RHFE
High Marks Barn,22/08/2016,73,U1,,20160827_024526.wav,0,0,3.436,0_20160827_024526_000,27/08/2016,02:45:26,2,14:45:26,14,RHFE,37,37,0.706201,,37,81.027,-0.26,16.425,82.174,78.114,80.97,82.279,80.938,0.749,0.874,16.249,24.54,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160825_020913.wav,0,0,5.252,0_20160825_020913_000,25/08/2016,02:09:13,2,14:09:13,14,RHFE,38,38,0.711891,,38,81.955,-0.17,15.988,83.17,79.79,81.998,99.496,81.762,0.208,-2.604,15.725,21.85,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_051229.wav,0,0,5.824,0_20160826_051229_000,26/08/2016,05:12:29,5,17:12:29,17,RHFE,39,39,0.66884,,39,81.925,0.64,20.062,83.266,79.187,82.056,105.334,81.975,0.524,-73.541,19.931,20.11,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160829_035747.wav,0,0,4.437,0_20160829_035747_000,29/08/2016,03:57:47,3,15:57:47,15,RHFE,41,41,0.704532,,41,82.22,0.32,15.821,83.52,79.607,82.341,95.443,82.347,0.597,1.164,15.781,17.7,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_051031.wav,0,0,13.784,0_20160826_051031_000,26/08/2016,05:10:31,5,17:10:31,17,RHFE,121,121,0.659725,,124,82.179,2.33,15.574,83.535,80.339,82.296,95.794,82.367,0.717,49.76,15.346,71.07,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_220507.wav,0,0,6.979,0_20160826_220507_000,26/08/2016,22:05:07,22,10:05:07,10,RHFE,42,20,0.062122,PIPI,44,63.601,4.59,12.004,69.462,61.212,64.521,128.053,64.134,1.496,100.787,11.755,12.72,1,RHFE PIPI
High Marks Barn,22/08/2016,73,U1,,20160826_045342.wav,0,0,10.979,0_20160826_045342_000,26/08/2016,04:53:42,4,16:53:42,16,RHFE,123,123,0.673277,,126,82.138,1.83,13.956,83.406,79.409,82.155,75.09,82.316,0.877,45.119,13.384,53.74,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_045015.wav,0,0,6.285,0_20160826_045015_000,26/08/2016,04:50:15,4,16:50:15,16,RHFE,42,42,0.650581,,42,82.289,-2.14,13.1,83.645,80.362,82.471,107.522,82.496,0.462,-157.2,13.006,22.91,1,RHFE
High Marks Barn,22/08/2016,73,U1,,20160826_051301.wav,0,0,3.548,0_20160826_051301_000,26/08/2016,05:13:01,5,17:13:01,17,RHFE,21,21,0.652368,,21,81.971,0.19,24.78,83.101,78.618,81.931,106.253,81.804,0.585,45.262,24.746,7.28,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160825_045933.wav,0,0,2.445,0_20160825_045933_000,25/08/2016,04:59:33,4,16:59:33,16,PIPI,12,6,0.054163,RHFE;PINA,12,55.061,-0.27,15.321,55.754,54.266,55.123,97.944,55.21,2.379,72.33,13.062,4.89,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160826_215839.wav,0,0,3.383,0_20160826_215839_000,26/08/2016,21:58:39,21,09:58:39,9,RHFE,15,15,0.579718,,16,81.867,11.56,28.27,82.972,76.688,81.886,109.334,81.594,3.068,-145.946,26.536,5.11,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160826_213142.wav,0,0,3.117,0_20160826_213142_000,26/08/2016,21:31:42,21,09:31:42,9,RHFE,12,12,0.590554,,12,82.352,0.93,28.079,83.783,78.92,82.502,120.708,82.775,0.751,-150.804,27.744,9.69,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_002427.wav,0,0,3.005,0_20160823_002427_000,23/08/2016,00:24:27,0,12:24:27,12,RHFE,8,8,0.700869,,8,82.173,-0.02,24.038,83.143,79.528,82.024,139.478,81.964,0.329,-89.267,23.724,2.46,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_044400.wav,0,0,2.044,0_20160823_044400_000,23/08/2016,04:44:00,4,16:44:00,16,RHFE,29,29,0.568129,,29,83.654,-1.27,8.847,84.766,81.256,83.508,69.563,83.377,0.353,9.267,8.585,12.54,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_044404.wav,0,0,8.901,0_20160823_044404_000,23/08/2016,04:44:04,4,16:44:04,16,RHFE,109,109,0.513713,,110,83.838,-0.27,20.732,85.085,81.316,83.944,81.488,83.593,0.446,-8.825,20.574,30.2,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_044414.wav,0,0,24.045,0_20160823_044414_000,23/08/2016,04:44:14,4,16:44:14,16,RHFE,287,285,0.479947,PIPY;PIPI,289,83.835,-0.3,19.611,85.051,80.98,83.641,83.294,83.52,0.476,-187.059,19.219,73.05,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_044440.wav,0,0,95.463,0_20160823_044440_000,23/08/2016,04:44:40,4,16:44:40,16,RHFE,1015,1012,0.483694,PIPY;PIPI;MYBE,1020,83.951,0.93,19.319,85.168,81.08,83.419,93.787,83.629,0.368,-163.188,18.969,240.81,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_044618.wav,0,0,92.789,0_20160823_044618_000,23/08/2016,04:46:18,4,16:46:18,16,RHFE,971,970,0.496218,PIPI,976,83.933,-0.29,19.227,85.144,81.027,83.408,95.047,83.64,0.393,-141.974,18.897,240.55,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_045255.wav,0,0,3.932,0_20160823_045255_000,23/08/2016,04:52:55,4,16:52:55,16,RHFE,22,21,0.566076,MYBE,22,81.498,37.98,24.514,83.19,76.048,81.837,108.482,81.885,1.072,11.013,24.061,13.11,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_051143.wav,0,0,2.229,0_20160823_051143_000,23/08/2016,05:11:43,5,17:11:43,17,RHFE,12,12,0.522986,,12,82.846,-5.69,14.314,84.165,79.364,83.029,110.536,82.985,0.517,-569.651,14.298,15.14,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160824_215853.wav,0,0,2.464,0_20160824_215853_000,24/08/2016,21:58:53,21,09:58:53,9,RHFE,7,7,0.595859,,7,82.002,0.33,28.788,83.222,77.162,82.155,162.15,82.264,0.651,-225.665,28.788,3.08,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160823_214728.wav,0,0,3.151,0_20160823_214728_000,23/08/2016,21:47:28,21,09:47:28,9,RHFE,14,14,0.661879,,14,81.761,-0.28,27.919,82.868,74.856,81.613,103.934,81.356,0.607,125.771,26.473,6.75,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160822_213807.wav,0,0,2.997,0_20160822_213807_000,22/08/2016,21:38:07,21,09:38:07,9,RHFE,16,16,0.591771,,16,82.86,0.25,26.384,84.063,77.287,82.832,79.665,82.921,0.476,118.785,25.961,10.79,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160824_010537.wav,0,0,2.723,0_20160824_010537_000,24/08/2016,01:05:37,1,13:05:37,13,RHFE,8,8,0.667045,,8,80.718,-0.43,25.384,81.964,76.835,80.744,111.513,80.649,0.284,65.095,25.17,5.91,1,RHFE
High Marks Barn,22/08/2016,2,U2,,20160824_030429.wav,0,0,2.072,0_20160824_030429_000,24/08/2016,03:04:29,3,15:04:29,15,RHFE,4,4,0.627435,,4,82.492,1.71,19.953,83.803,81.437,82.842,117.829,82.926,0.145,-0.203,19.953,2.46,1,RHFE
