Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
Buckfastleigh,26/06/2016,4,S1,,20160630_220004.wac,0,1965.024,2.975,0_20160630_223249_024,30/06/2016,22:32:49,22,30/06/2016,10:32:49,10,RHFE,7,7,0.632954,,7,82.25,-1.27,6.264,83.359,79.786,82.082,183.743,81.769,0.098,-157.091,6.131,3.6,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160626_220103.wac,0,2198.364,3.035,0_20160626_223741_364,26/06/2016,22:37:41,22,26/06/2016,10:37:41,10,RHFE,16,16,0.612432,,16,83.455,3.14,6.611,84.848,81.911,83.583,80.795,83.843,0.113,119.002,6.568,7.71,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160628_220004.wac,0,2357.187,3.312,0_20160628_223921_187,28/06/2016,22:39:21,22,28/06/2016,10:39:21,10,RHFE,17,17,0.682039,,18,81.655,2.08,13.133,83.269,79.428,81.937,134.897,81.982,1.302,22.792,11.726,7.91,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160629_220010.wac,0,2805.483,33.816,0_20160629_224655_483,29/06/2016,22:46:55,22,29/06/2016,10:46:55,10,RHFE,2,2,0.584382,,5,84.043,47.11,12.746,87.637,82.483,84.042,131.935,84.279,0.905,149.931,12.307,3.21,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160629_220010.wac,0,3044.019,99.98,0_20160629_225054_019,29/06/2016,22:50:54,22,29/06/2016,10:50:54,10,RHFE,12,12,0.684086,,12,81.377,-0.65,4.049,82.568,79.167,83.335,212.406,81.306,0.244,-188.308,3.944,4.89,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160630_230005.wac,0,192.991,3.608,0_20160630_230317_991,30/06/2016,23:03:17,23,30/06/2016,11:03:17,11,RHFE,23,23,0.633597,,23,82.494,-3.08,12.538,83.79,79.286,82.418,81.666,82.547,0.426,-0.691,12.362,11.1,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160627_230005.wac,0,1076.88,3.219,0_20160627_231801_880,27/06/2016,23:18:01,23,27/06/2016,11:18:01,11,RHFE,20,20,0.557247,,20,82.913,0.19,15.155,84.275,79.589,82.998,99.498,83.013,0.297,-77.672,14.536,8.07,1,RHFE
Buckfastleigh,26/06/2016,4,S1,,20160701_230005.wac,0,1555.437,3.261,0_20160701_232600_437,01/07/2016,23:26:00,23,01/07/2016,11:26:00,11,NoID,2,0,0,RHFE,2,65.077,-7.75,12.681,67.588,63.969,65.179,287.685,65.369,0.473,325.632,12.085,0.58,1,PIPI RHFE
Buckfastleigh,26/06/2016,4,S1,,20160629_230012.wac,0,1790.488,103.211,0_20160629_233002_488,29/06/2016,23:30:02,23,29/06/2016,11:30:02,11,RHFE,2,2,0.498164,,2,84.238,2.35,10.145,85.569,82.908,83.834,882.074,84.22,0.072,320.664,10.145,0.68,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_005914.wac,0,1101.551,22.148,0_20160702_011735_551,02/07/2016,01:17:35,1,01/07/2016,13:17:35,13,NoID,4,0,0,MYBE;BABA,5,53.106,95.13,2.551,71.391,50.874,58.231,1621.792,56.998,1.263,166.679,2.074,2.88,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_005914.wac,0,1537.375,14.124,0_20160702_012451_375,02/07/2016,01:24:51,1,01/07/2016,13:24:51,13,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE RHFE RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_005914.wac,0,1750.504,9.195,0_20160702_012824_504,02/07/2016,01:28:24,1,01/07/2016,13:28:24,13,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_005914.wac,0,2552.287,13.112,0_20160702_014146_287,02/07/2016,01:41:46,1,01/07/2016,13:41:46,13,RHFE,2,2,0.755913,,2,80.016,0.31,20.969,83.37,78.824,80.008,60.833,80,0.1,282.947,20.554,0.49,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160627_020013.wac,0,2852.313,8.085,0_20160627_024745_313,27/06/2016,02:47:45,2,26/06/2016,14:47:45,14,RHFE,2,2,0.695974,,2,82.926,-2.99,10.394,84.22,78.316,82.768,94.919,82.908,0.223,525.08,10.37,0.59,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_015912.wac,0,3110.035,479.967,0_20160702_025102_035,02/07/2016,02:51:02,2,01/07/2016,14:51:02,14,RHFE,14,5,0.04408,MYBR;MYBE;MYNA;PIPY,14,73.609,56.09,4.324,83.567,67.432,82.573,26730.329,74.235,1.108,-5.339,3.862,11.84,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160701_020014.wac,0,3277.401,16.197,0_20160701_025451_401,01/07/2016,02:54:51,2,30/06/2016,14:54:51,14,RHFE,5,5,0.69089,,5,82.667,4.04,3.182,84.22,81.81,82.971,66.198,83.341,0.067,-73.329,3.153,1.54,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_025912.wac,0,0,295.099,0_20160702_025912_000,02/07/2016,02:59:12,2,01/07/2016,14:59:12,14,RHFE,7,4,0.160059,MYBE,7,82.469,68.17,9.761,89.377,78.942,83.913,18648.345,84.685,0.675,230.627,8.549,5.47,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160703_025913.wac,0,455.129,18.869,0_20160703_030648_129,03/07/2016,03:06:48,3,02/07/2016,15:06:48,15,PIPY,2,2,0.484428,,2,54.318,67.65,2.123,68.401,51.836,57.456,8422.311,56.165,1.234,784.732,1.814,1.44,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160630_030013.wac,0,579.207,285.492,0_20160630_030952_207,30/06/2016,03:09:52,3,29/06/2016,15:09:52,15,RHFE,26,18,0.129676,MYBR;MYBE;PIPY,33,73.02,5.15,6.94,79.269,66.34,77.77,7885.583,73.93,0.512,80.361,6.37,21.3,1,RHFE RHFE RHFE RHFE
Buckfastleigh,26/06/2016,5,T2,,20160629_030013.wac,0,1138.92,4.079,0_20160629_031911_920,29/06/2016,03:19:11,3,28/06/2016,15:19:11,15,RHFE,2,2,0.331481,,2,83.389,-9.04,2.144,84.682,78.616,82.969,919.033,82.518,0.127,655.893,1.901,1.11,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160701_030014.wac,0,1857.652,24.147,0_20160701_033111_652,01/07/2016,03:31:11,3,30/06/2016,15:31:11,15,RHFE,6,3,0.055591,PIPY,6,67.293,26.71,14.497,77.801,64.034,69.704,3217.451,68.62,1.176,426.702,14.141,2,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160628_030012.wac,0,2208.109,16.089,0_20160628_033700_109,28/06/2016,03:37:00,3,27/06/2016,15:37:00,15,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160628_030012.wac,0,2441.873,5.525,0_20160628_034053_873,28/06/2016,03:40:53,3,27/06/2016,15:40:53,15,NoID,0,0,0,,2,58.203,-8.37,2.334,66.782,51.517,58.245,549.56,58.404,0.831,120.015,1.176,1.36,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160701_040014.wac,0,70.315,2.684,0_20160701_040124_315,01/07/2016,04:01:24,4,30/06/2016,16:01:24,16,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160701_040014.wac,0,603.4,22.499,0_20160701_041017_400,01/07/2016,04:10:17,4,30/06/2016,16:10:17,16,NoID,4,0,0,PIPY;BABA;NYNO;PINA;MYBR,4,59.816,-75.8,2.249,72.321,50.658,58.657,4034.073,60.637,0.801,715.323,1.322,3.7,1,RHFE
Buckfastleigh,26/06/2016,5,T2,,20160627_040011.wac,0,1328.429,8.769,0_20160627_042219_429,27/06/2016,04:22:19,4,26/06/2016,16:22:19,16,RHFE,4,3,0.187666,MYBR,5,77.938,-29.45,17.789,81.555,70.839,77.89,171.229,78.199,0.384,425.928,16.635,6.95,1,RHFE RHFE
Buckfastleigh,26/06/2016,5,T2,,20160702_225915.wac,0,2672.696,21.603,0_20160702_234347_696,02/07/2016,23:43:47,23,02/07/2016,11:43:47,11,RHFE,20,14,0.172303,PIPY;MYBR,20,74.967,-6.2,14.372,80.861,68.892,75.723,398.323,75.024,1.213,178.152,13.181,22.16,1,RHFE RHFE
Buckfastleigh,26/06/2016,8,R2,,20160628_020007.wac,0,2316.693,2.405,0_20160628_023843_693,28/06/2016,02:38:43,2,27/06/2016,14:38:43,14,RHFE,3,2,0.121559,PINA,3,68.242,-2.01,11.477,69.376,60.378,68.074,126.046,67.768,0.212,-145.355,11.35,4.82,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160628_030004.wac,0,500.1,2.399,0_20160628_030824_100,28/06/2016,03:08:24,3,27/06/2016,15:08:24,15,PINA,3,2,0.087804,RHFE,3,54.704,2.53,4.192,55.854,54.22,54.871,239.572,55.057,0.565,73.2,3.917,0.61,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160628_030004.wac,0,2917.569,2.329,0_20160628_034841_569,28/06/2016,03:48:41,3,27/06/2016,15:48:41,15,RHFE,2,2,0.763917,,2,81.258,7.34,2.578,82.483,80.016,81.387,214.814,81.633,0.049,225.786,2.208,0.83,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160628_040005.wac,0,385.269,2.329,0_20160628_040630_269,28/06/2016,04:06:30,4,27/06/2016,16:06:30,16,PINA,8,8,0.378567,,8,40.383,1.86,7.604,40.854,39.878,40.369,52.136,40.436,2.738,-20.32,6.848,2.46,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160629_040005.wac,0,392.452,2.447,0_20160629_040637_452,29/06/2016,04:06:37,4,28/06/2016,16:06:37,16,PINA,2,2,0.330209,,2,40.922,-1.79,6.748,41.239,40.406,40.811,249.681,40.722,0.245,-32.963,6.206,0.84,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160702_040006.wac,0,525.824,2.275,0_20160702_040851_824,02/07/2016,04:08:51,4,01/07/2016,16:08:51,16,PINA,4,4,0.331261,,4,40.303,-0.32,3.846,40.824,39.954,40.347,42.681,40.31,0.274,-36.817,3.148,0.78,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160630_040005.wac,0,781.82,2.579,0_20160630_041306_820,30/06/2016,04:13:06,4,29/06/2016,16:13:06,16,PINA,5,5,0.361999,,5,40.495,0.27,4.503,41.032,39.926,40.529,88.653,40.575,0.392,-27.466,2.929,2.43,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160630_040005.wac,0,1053.011,2.288,0_20160630_041738_011,30/06/2016,04:17:38,4,29/06/2016,16:17:38,16,RHFE,4,4,0.744491,,4,81.862,2.86,3.468,83.139,81.233,82.074,124.931,82.279,0.073,-310.184,3.456,1.26,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160701_040005.wac,0,1178.625,2.273,0_20160701_041943_625,01/07/2016,04:19:43,4,30/06/2016,16:19:43,16,PINA,3,2,0.103077,RHFE,3,53.673,-2.22,5.621,54.036,52.815,53.479,94.934,53.347,0.577,-120.458,5.489,0.78,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160629_040005.wac,0,1459.064,2.335,0_20160629_042424_064,29/06/2016,04:24:24,4,28/06/2016,16:24:24,16,PINA,4,3,0.147353,RHFE,4,50.229,0.79,5.273,51.297,48.07,50.456,67.772,50.664,0.929,-874.086,5.173,0.84,1,RHFE
Buckfastleigh,26/06/2016,8,R2,,20160701_040005.wac,0,1461.561,3.237,0_20160701_042426_561,01/07/2016,04:24:26,4,30/06/2016,16:24:26,16,RHFE,3,2,0.149161,PINA,3,66.771,4.79,3.686,67.981,66.347,67.225,199.379,67.645,0.065,-119.24,3.395,0.87,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,377.905,3.193,0_20160627_000722_905,27/06/2016,00:07:22,0,26/06/2016,12:07:22,12,RHFE,15,13,0.410972,PIPI;PINA,15,77.318,1.05,11.747,78.29,74.27,77.255,89.649,77.465,0.824,51.632,11.685,7.89,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,422.697,2.601,0_20160627_000807_697,27/06/2016,00:08:07,0,26/06/2016,12:08:07,12,NoID,2,0,0,PIPI,2,41.452,-8.97,7.347,41.891,40.924,41.424,195.825,41.36,1.206,-92.838,4.977,0.35,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,710.016,3.183,0_20160627_001255_016,27/06/2016,00:12:55,0,26/06/2016,12:12:55,12,PINA,6,5,0.258185,PIPI,6,41.708,3.84,3.894,42.26,41.384,41.805,61.985,41.851,0.608,47.809,3.304,1.74,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,957.484,2.215,0_20160627_001702_484,27/06/2016,00:17:02,0,26/06/2016,12:17:02,12,RHFE,2,2,0.778373,,2,81.258,4.36,3.427,82.908,80.424,81.639,229.826,82.075,0.073,228.821,3.427,0.81,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,1092.744,2.855,0_20160629_001817_744,29/06/2016,00:18:17,0,28/06/2016,12:18:17,12,RHFE,6,6,0.617532,,6,82.075,2.55,6.474,83.647,78.597,82.362,141.304,82.625,0.064,-195.25,6.416,2.86,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,1210.819,2.98,0_20160629_002015_819,29/06/2016,00:20:15,0,28/06/2016,12:20:15,12,RHFE,8,7,0.401733,PINA,8,77.203,0.86,6.165,78.467,76.127,77.254,134.263,77.343,0.188,47.533,6.116,5.22,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,1460.804,2.695,0_20160629_002425_804,29/06/2016,00:24:25,0,28/06/2016,12:24:25,12,RHFE,9,9,0.740817,,10,82.33,-0.23,11.15,83.54,80.22,82.364,84.726,82.33,1.993,-17.754,11.097,2.91,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_000005.wac,0,1551.317,2.981,0_20160628_002556_317,28/06/2016,00:25:56,0,27/06/2016,12:25:56,12,RHFE,16,15,0.445667,PIPI,17,78.507,1.05,8.316,79.808,76.769,78.628,78.85,78.811,0.186,164.17,8.234,6.84,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_000005.wac,0,1558.125,3.673,0_20160628_002603_125,28/06/2016,00:26:03,0,27/06/2016,12:26:03,12,RHFE,24,22,0.433607,PIPI;PINA,24,79.74,0.94,11.343,80.929,77.269,79.728,87.005,79.766,0.435,-16.573,10.49,15.77,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_000005.wac,0,1566.121,3.477,0_20160628_002611_121,28/06/2016,00:26:11,0,27/06/2016,12:26:11,12,RHFE,19,19,0.567081,,19,83.035,0.79,6.983,84.333,81.029,83.238,100.582,83.311,0.161,-39.071,6.922,8.32,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,2067.723,8.176,0_20160629_003432_723,29/06/2016,00:34:32,0,28/06/2016,12:34:32,12,PIPI,7,4,0.085067,PINA;RHFE,7,48.094,-0.14,14.397,48.9,47.591,48.177,814.719,48.262,4.914,57.813,12.625,2.89,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,2076.497,3.201,0_20160629_003441_497,29/06/2016,00:34:41,0,28/06/2016,12:34:41,12,PINA,6,4,0.140432,PIPI;RHFE,6,48.267,8.29,9.927,49.139,47.797,48.411,234.384,48.62,1.853,65.016,9.28,9.42,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,2051.147,2.952,0_20160627_003516_147,27/06/2016,00:35:16,0,26/06/2016,12:35:16,12,RHFE,9,9,0.652429,,9,82.396,0.37,12.331,83.641,80.54,82.457,104.88,82.502,0.087,-272.843,12.325,4.52,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_000005.wac,0,2381.268,2.931,0_20160628_003946_268,28/06/2016,00:39:46,0,27/06/2016,12:39:46,12,RHFE,11,11,0.649688,,11,82.412,-0.41,12.819,83.363,77.745,82.013,108.005,82.195,0.903,-172.045,12.797,3.86,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_000005.wac,0,2522.427,2.772,0_20160628_004207_427,28/06/2016,00:42:07,0,27/06/2016,12:42:07,12,RHFE,12,8,0.187522,PIPI;PINA,12,68.656,1.02,8.736,69.977,66.411,68.759,94.266,68.927,1.231,-64.334,8.314,5.11,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,2559.555,3.144,0_20160629_004244_555,29/06/2016,00:42:44,0,28/06/2016,12:42:44,12,RHFE,19,19,0.624893,,20,81.694,1.16,12.707,83.111,79.049,81.811,85.677,82.249,0.468,-51.159,12.201,9.76,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,2636.396,2.903,0_20160627_004501_396,27/06/2016,00:45:01,0,26/06/2016,12:45:01,12,RHFE,9,4,0.045837,PINA;PIPI,10,61.226,-7.85,8.495,62.139,58.945,60.873,112.341,60.597,0.708,-194.257,7.935,6.41,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_000105.wac,0,2835.465,2.633,0_20160627_004820_465,27/06/2016,00:48:20,0,26/06/2016,12:48:20,12,RHFE,5,5,0.611653,,5,81.823,2.27,7.012,83.348,79.329,82.017,143.057,82.333,0.158,-588.72,6.983,1,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,2895.933,2.565,0_20160629_004820_933,29/06/2016,00:48:20,0,28/06/2016,12:48:20,12,RHFE,2,2,0.799832,,2,82.058,0.05,8.349,83.333,80.816,82.162,230.583,82.075,0.122,-300.557,8.349,0.65,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_000005.wac,0,3529.383,3.116,0_20160629_005854_383,29/06/2016,00:58:54,0,28/06/2016,12:58:54,12,RHFE,9,9,0.641564,,9,82.6,-1.38,13.637,83.941,79.826,82.617,96.748,82.676,0.178,-503.044,13.61,6.35,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,26.868,3.431,0_20160629_010031_868,29/06/2016,01:00:31,1,28/06/2016,13:00:31,13,NoID,2,0,0,PINA,2,62.084,10.59,3.869,63.279,61.435,62.305,344.094,62.61,1.665,135.527,2.675,0.68,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_010006.wac,0,539.261,2.037,0_20160628_010905_261,28/06/2016,01:09:05,1,27/06/2016,13:09:05,13,RHFE,3,3,0.702014,,3,82.2,1.96,12.054,83.641,81.088,82.423,135.575,82.779,0.145,134.62,11.94,4.76,1,RHFE RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,677.459,2.64,0_20160629_011122_459,29/06/2016,01:11:22,1,28/06/2016,13:11:22,13,RHFE,8,8,0.658014,,8,81.876,-0.96,11.398,83.259,79.661,81.888,64.95,81.675,0.154,-230.197,11.3,1.74,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_010105.wac,0,697.515,2.884,0_20160627_011242_515,27/06/2016,01:12:42,1,26/06/2016,13:12:42,13,RHFE,9,7,0.221074,PINA,9,73.526,-0.96,12.93,74.598,71.684,73.52,125.727,73.29,2.519,-249.638,11.721,2.37,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,763.504,3.095,0_20160629_011248_504,29/06/2016,01:12:48,1,28/06/2016,13:12:48,13,RHFE,3,3,0.635041,,3,83.357,-11.08,4.464,85.106,79.816,83.194,526.356,83.073,0.626,-6.517,4.464,1.2,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,1583.492,2.107,0_20160629_012628_492,29/06/2016,01:26:28,1,28/06/2016,13:26:28,13,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,1590.955,2.744,0_20160629_012635_955,29/06/2016,01:26:35,1,28/06/2016,13:26:35,13,RHFE,10,10,0.479012,,10,82.664,15.3,11.331,83.703,80.65,82.602,95.33,82.745,0.478,-209.46,11.248,7.14,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_010105.wac,0,1917.384,2.815,0_20160627_013302_384,27/06/2016,01:33:02,1,26/06/2016,13:33:02,13,RHFE,6,6,0.511735,,6,81.667,1.52,10.542,82.932,76.769,81.806,163.585,81.797,0.286,-503.251,10.445,1.86,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,2106.373,2.425,0_20160629_013511_373,29/06/2016,01:35:11,1,28/06/2016,13:35:11,13,RHFE,3,2,0.136348,PINA,3,68.596,5.73,3.472,69.701,67.845,68.938,289.543,69.458,0.512,210.249,3.152,0.94,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,2350.152,3.147,0_20160629_013915_152,29/06/2016,01:39:15,1,28/06/2016,13:39:15,13,RHFE,13,11,0.420159,PIPI,14,76.832,0.57,9.59,78.109,75.643,76.913,120.612,76.978,0.416,72.125,9.244,4.61,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_010105.wac,0,2420.384,3.015,0_20160627_014125_384,27/06/2016,01:41:25,1,26/06/2016,13:41:25,13,RHFE,3,2,0.152734,PINA,3,67.55,6.65,5.972,68.764,66.745,67.869,176.35,67.779,1.905,-45.58,4.987,0.75,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_010105.wac,0,2493.424,2.375,0_20160627_014238_424,27/06/2016,01:42:38,1,26/06/2016,13:42:38,13,NoID,3,0,0,RHFE;PIPI,3,55.926,-2.51,4.488,56.515,54.921,55.678,152.642,55.559,0.4,37.879,4.391,1.63,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_010105.wac,0,2515.073,3.525,0_20160627_014300_073,27/06/2016,01:43:00,1,26/06/2016,13:43:00,13,RHFE,11,9,0.320768,PINA,11,74.378,2.78,9.712,75.345,73.488,74.355,61.665,74.531,0.229,126.919,9.574,8.34,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_010005.wac,0,3105.595,2.704,0_20160629_015150_595,29/06/2016,01:51:50,1,28/06/2016,13:51:50,13,RHFE,12,12,0.71131,,12,82.852,0.49,11.109,84.161,81.789,82.799,92.133,82.917,0.113,210.872,11.033,3.86,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_010006.wac,0,3537.859,3.24,0_20160628_015903_859,28/06/2016,01:59:03,1,27/06/2016,13:59:03,13,RHFE,17,17,0.675216,,17,82.792,0.09,10.358,84.287,80.285,82.768,89.843,82.9,0.137,-170.509,10.231,6.75,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_020005.wac,0,54.996,3.803,0_20160628_020059_996,28/06/2016,02:00:59,2,27/06/2016,14:00:59,14,RHFE,8,5,0.106532,PINA,8,66.111,2.1,6.384,67.348,62.655,66.323,132.545,66.609,0.203,-602.365,5.702,3.54,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_020005.wac,0,102.676,2.023,0_20160629_020147_676,29/06/2016,02:01:47,2,28/06/2016,14:01:47,14,RHFE,4,4,0.734324,,5,82.497,-59.12,5.698,84.05,80.093,82.731,307.042,82.83,0.978,173.589,5.364,1.38,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,98.116,2.983,0_20160627_020243_116,27/06/2016,02:02:43,2,26/06/2016,14:02:43,14,RHFE,11,10,0.413021,PINA,11,78.411,2.36,11.994,79.825,76.227,78.603,106.791,78.866,0.491,-14.168,11.941,11.53,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_020005.wac,0,623.827,3.072,0_20160629_021028_827,29/06/2016,02:10:28,2,28/06/2016,14:10:28,14,RHFE,10,9,0.468507,PINA,10,78.259,-0.57,8.56,79.363,77.231,78.332,176.345,78.108,0.334,212.976,8.254,4.18,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160628_020005.wac,0,699.225,2.773,0_20160628_021144_225,28/06/2016,02:11:44,2,27/06/2016,14:11:44,14,RHFE,11,11,0.686003,,11,81.58,3.23,9.866,83.057,79.736,81.823,115.415,82.335,0.311,-99.251,9.713,5.25,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,1957.388,3.111,0_20160627_023342_388,27/06/2016,02:33:42,2,26/06/2016,14:33:42,14,RHFE,10,8,0.254891,PINA,10,74.761,1.1,9.247,76.013,73.876,74.874,103.29,75.104,0.359,196.244,8.902,5.03,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,1974.369,3.029,0_20160627_023359_369,27/06/2016,02:33:59,2,26/06/2016,14:33:59,14,PINA,7,3,0.070115,PIPI;MYBR;RHFE,7,46.77,1.35,10.075,47.505,45.344,46.949,155.622,47.046,1.718,-39.606,9.144,3.69,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,1978.916,2.483,0_20160627_023403_916,27/06/2016,02:34:03,2,26/06/2016,14:34:03,14,PIPI,3,2,0.090679,RHFE,3,55.557,0.05,16.212,56.528,54.916,55.548,218.826,55.784,5.043,28.221,15.412,1.54,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,1985.917,4.081,0_20160627_023410_917,27/06/2016,02:34:10,2,26/06/2016,14:34:10,14,RHFE,11,7,0.156483,PINA;PIPI,11,67.583,-2.77,9.899,68.75,66.868,67.634,238.479,67.726,2.674,123.857,9.099,6.6,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,1993.483,3.316,0_20160627_023418_483,27/06/2016,02:34:18,2,26/06/2016,14:34:18,14,RHFE,15,11,0.214107,PINA;PIPI,15,71.747,-1.61,15.338,72.662,69.966,71.482,124.496,71.598,1.409,3.097,13.596,7.81,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160627_020105.wac,0,2002.397,3.301,0_20160627_023427_397,27/06/2016,02:34:27,2,26/06/2016,14:34:27,14,RHFE,7,6,0.457721,PIPI,7,75.68,8.64,9.726,77.534,72.637,75.89,253.693,76.487,2.807,-12.636,8.669,3.56,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_020005.wac,0,2163.455,3.344,0_20160629_023608_455,29/06/2016,02:36:08,2,28/06/2016,14:36:08,14,PIPI,13,7,0.067505,PINA;RHFE,14,53.197,0.41,15.422,54.275,52.365,53.282,106.687,53.235,2.442,18.546,14.989,6.06,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_020005.wac,0,2487.443,3.156,0_20160629_024132_443,29/06/2016,02:41:32,2,28/06/2016,14:41:32,14,RHFE,14,13,0.456361,PINA,14,80.325,1.37,8.661,81.566,79.309,80.385,107.859,80.539,0.266,1.115,7.89,6.48,1,RHFE
Buckfastleigh,26/06/2016,12,S2,,20160629_020005.wac,0,3066.367,2.632,0_20160629_025111_367,29/06/2016,02:51:11,2,28/06/2016,14:51:11,14,RHFE,12,12,0.659778,,12,81.383,1.99,13.545,82.734,79.755,81.609,80.337,81.964,0.11,-23.86,13.508,6.61,1,RHFE
